TestTime,DataYear,LocalTime,UUID,Direction,MeanThroughputMbps,MinRTT,LossRate,Subdivision1Name,City,Latitude,Longitude,AccuracyRadiusKm,ASName,ASNumber
2024-12-18 02:17:10.530555 UTC,2024,10:17:10,ndt-j8fzd_1732822567_00000000001488D7,Download,15.784374102212908,56.564,0.00090977514282989465,Taipei City,Taipei,25.0566,121.5054,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-18 02:14:17.416074 UTC,2024,10:14:17,ndt-virtual-jwh7t_1732499076_00000000002283B0,Download,75.6832667278642,18.32,0.0,Taipei City,Taipei,25.0566,121.5054,10,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2024-12-18 02:09:10.242859 UTC,2024,10:09:10,ndt-lnkxs_1732705542_000000000016E43B,Download,29.5706161773764,58.147,0.00046462562903819076,Taipei City,Taipei,25.0566,121.5054,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-18 02:08:31.629641 UTC,2024,10:08:31,ndt-l4tcf_1732753005_00000000001624F7,Download,19.7993749882113,56.301,0.0078040286860932371,Taipei City,Taipei,25.0566,121.5054,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-18 02:07:38.431990 UTC,2024,10:07:38,ndt-virtual-jwh7t_1732499076_0000000000228341,Download,12.771981461005071,26.015,0.013756080140294214,Taipei City,Taipei,25.0566,121.5054,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-18 02:07:02.594806 UTC,2024,10:07:02,ndt-l4tcf_1732753005_000000000016825E,Download,12.398834495354404,25.078,0.010571327339971806,Taipei City,Taipei,25.0566,121.5054,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-18 01:56:29.161383 UTC,2024,09:56:29,ndt-virtual-jwh7t_1732499076_000000000022925B,Download,1.2896237918932547,32.237,0.0,Taipei City,Taipei,25.0566,121.5054,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-18 01:54:49.185180 UTC,2024,09:54:49,ndt-lnkxs_1732705542_00000000001607A3,Download,62.355559460693357,24.102,1.8101449038742071e-05,Taipei City,Taipei,25.0566,121.5054,5,"Taiwan Mobile Co., Ltd.",24158
2024-12-18 01:42:26.556265 UTC,2024,09:42:26,ndt-virtual-jwh7t_1732499076_0000000000226994,Download,12.151086173148471,22.591,0.00027893293418878147,Taipei City,Taipei,25.0566,121.5054,20,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2024-12-18 01:37:03.962046 UTC,2024,09:37:03,ndt-j8fzd_1732822567_000000000014A7EC,Download,83.667330752388821,26.0,0.042531624446773636,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
2024-12-18 01:36:57.126845 UTC,2024,09:36:57,ndt-virtual-jwh7t_1732499076_0000000000227470,Download,69.707785306503226,23.608,0.053006578711519245,Taipei City,Taipei,25.0566,121.5054,20,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-18 01:36:39.506386 UTC,2024,09:36:39,ndt-lnkxs_1732705542_000000000016F0D6,Download,10.027866494068194,28.4,0.0,Taipei City,Taipei,25.0566,121.5054,5,"Taiwan Mobile Co., Ltd.",24158
2024-12-18 01:36:25.828426 UTC,2024,09:36:25,ndt-j8fzd_1732822567_0000000000136E92,Download,81.112891953380242,50.116,0.030895753373264504,Taipei City,Taipei,25.0566,121.5054,20,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-18 01:25:16.529914 UTC,2024,09:25:16,ndt-lnkxs_1732705542_000000000015B85C,Download,24.8462172861667,46.574,0.00058873491699770058,Taipei City,Taipei,25.0566,121.5054,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-18 01:19:48.512822 UTC,2024,09:19:48,ndt-virtual-jwh7t_1732499076_000000000022800D,Download,84.6108070828328,20.758,0.020865314236586809,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
2024-12-18 01:03:45.381908 UTC,2024,09:03:45,ndt-lnkxs_1732705542_0000000000151D80,Download,29.967563304112922,22.851,4.947646954841601e-05,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
2024-12-18 01:02:00.745827 UTC,2024,09:02:00,ndt-virtual-jwh7t_1732499076_0000000000224F0E,Download,7.0889271917428909,22.959,0.0,Taipei City,Taipei,25.0566,121.5054,10,"Taiwan Mobile Co., Ltd.",24158
2024-12-18 00:58:01.971151 UTC,2024,08:58:01,ndt-virtual-jwh7t_1732499076_0000000000225E3A,Download,441.83633470598841,12.34,0.039776304344225827,Taipei City,Taipei,25.0566,121.5054,20,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-18 00:43:18.831383 UTC,2024,08:43:18,ndt-j8fzd_1732822567_0000000000136E56,Download,9.9575525111458667,55.573,0.00059614330349889359,Taipei City,Taipei,25.0566,121.5054,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-18 00:40:20.358082 UTC,2024,08:40:20,ndt-l4tcf_1732753005_000000000016538C,Download,116.24075015311543,50.135,2.8855388573068098e-05,Taipei City,Taipei,25.0566,121.5054,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-18 00:35:45.560459 UTC,2024,08:35:45,ndt-virtual-jwh7t_1732499076_0000000000227088,Download,10.119779505110403,20.101,0.13248882543642518,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
2024-12-18 00:23:24.461088 UTC,2024,08:23:24,ndt-j8fzd_1732822567_000000000014D748,Download,72.402772700475239,22.825,0.060976800880453728,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
2024-12-18 00:22:30.438450 UTC,2024,08:22:30,ndt-virtual-jwh7t_1732499076_0000000000225BE2,Download,7.8412168992722755,21.988,0.042164790082413708,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
2024-12-18 00:17:18.988172 UTC,2024,08:17:18,ndt-lnkxs_1732705542_00000000001549FB,Download,32.355144964756555,31.0,0.00020091558148171434,Taipei City,Taipei,25.0566,121.5054,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-18 00:17:03.182662 UTC,2024,08:17:03,ndt-lnkxs_1732705542_0000000000158D0B,Download,72.837398286996788,54.371,2.9675618782952482e-05,Taipei City,Taipei,25.0566,121.5054,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-18 00:15:18.183403 UTC,2024,08:15:18,ndt-l4tcf_1732753005_000000000016A037,Download,52.716320374786939,25.938,2.1934035752908355e-05,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
2024-12-18 00:15:00.560640 UTC,2024,08:15:00,ndt-lnkxs_1732705542_0000000000162AD6,Download,21.591269348044239,28.13,0.00026003529301545938,Taipei City,Taipei,25.0566,121.5054,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-18 00:10:15.726335 UTC,2024,08:10:15,ndt-l4tcf_1732753005_000000000014EFB8,Download,22.370587113593235,22.541,0.052881588350918836,Taipei City,Taipei,25.0566,121.5054,50,"Taiwan Mobile Co., Ltd.",24158
2024-12-18 00:08:18.550590 UTC,2024,08:08:18,ndt-lnkxs_1732705542_0000000000159CFD,Download,142.60090347244409,19.831,0.0,Taipei City,Taipei,25.0566,121.5054,10,"Taiwan Mobile Co., Ltd.",24158
2024-12-18 00:00:41.134628 UTC,2024,08:00:41,ndt-l4tcf_1732753005_0000000000163352,Download,42.336014889169704,25.582,0.0,Taipei City,Taipei,25.0566,121.5054,5,"Taiwan Mobile Co., Ltd.",24158
2024-12-17 23:58:35.208906 UTC,2024,07:58:35,ndt-virtual-jwh7t_1732499076_0000000000226260,Download,10.675025262688482,22.597,0.13427640070145461,Taipei City,Taipei,25.0566,121.5054,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-17 23:51:50.250074 UTC,2024,07:51:50,ndt-lnkxs_1732705542_000000000015EB1B,Download,30.172636478215,30.234,0.037189269624057421,Taipei City,Taipei,25.0566,121.5054,5,"Taiwan Mobile Co., Ltd.",24158
2024-12-17 23:50:14.886602 UTC,2024,07:50:14,ndt-j8fzd_1732822567_0000000000133FE0,Download,11.406074242969519,33.245,0.0049112825320485644,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
2024-12-17 23:35:07.489199 UTC,2024,07:35:07,ndt-virtual-jwh7t_1732499076_000000000022496C,Download,15.264398214317445,20.507,0.0045065019114333936,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
2024-12-17 23:07:46.766033 UTC,2024,07:07:46,ndt-j8fzd_1732822567_0000000000136DDF,Download,254.102942659908,26.056,0.025893282048382125,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
2024-12-17 23:04:32.368998 UTC,2024,07:04:32,ndt-l4tcf_1732753005_000000000015D912,Download,58.664619819505596,47.996,5.7214516856125869e-05,Taipei City,Taipei,25.0566,121.5054,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-17 23:00:59.775916 UTC,2024,07:00:59,ndt-j8fzd_1732822567_000000000014C69D,Download,83.665839878875559,20.895,0.039696199308675878,Taipei City,Taipei,25.0566,121.5054,100,Mobile Business Group,17421
2024-12-17 22:59:37.336070 UTC,2024,06:59:37,ndt-virtual-jwh7t_1732499076_0000000000222E67,Download,7.7939649071720716,21.748,0.00014054309985020211,Taipei City,Taipei,25.0566,121.5054,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-17 22:58:14.517337 UTC,2024,06:58:14,ndt-virtual-jwh7t_1732499076_00000000002246F5,Download,32.044177590777984,20.981,0.0,Taipei City,Taipei,25.0566,121.5054,5,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2024-12-17 21:40:16.365654 UTC,2024,05:40:16,ndt-j8fzd_1732822567_0000000000136D87,Download,1.0455948207067727,37.164,0.079237357220266813,Taipei City,Taipei,25.0566,121.5054,20,"Taiwan Mobile Co., Ltd.",24158
2024-12-17 21:32:08.565393 UTC,2024,05:32:08,ndt-l4tcf_1732753005_000000000014BF3A,Download,3.0930515086840149,26.845,0.00066177746272136,Taipei City,Taipei,25.0566,121.5054,100,Mobile Business Group,17421
2024-12-17 20:45:54.940309 UTC,2024,04:45:54,ndt-j8fzd_1732822567_0000000000148750,Download,23.003840703432058,20.899,0.10297403365862126,Taipei City,Taipei,25.0566,121.5054,50,"Taiwan Mobile Co., Ltd.",24158
2024-12-17 20:40:30.720433 UTC,2024,04:40:30,ndt-l4tcf_1732753005_00000000001622E3,Download,20.675900127355888,25.0,0.083148338577916259,Taipei City,Taipei,25.0566,121.5054,50,"Taiwan Mobile Co., Ltd.",24158
2024-12-17 20:36:59.670809 UTC,2024,04:36:59,ndt-l4tcf_1732753005_0000000000164254,Download,21.665558316120013,20.748,0.036714328593240912,Taipei City,Taipei,25.0566,121.5054,20,"Taiwan Mobile Co., Ltd.",24158
2024-12-17 20:36:06.935640 UTC,2024,04:36:06,ndt-l4tcf_1732753005_00000000001661CD,Download,23.497266317490681,23.578,0.083254835757416559,Taipei City,Taipei,25.0566,121.5054,50,"Taiwan Mobile Co., Ltd.",24158
2024-12-17 20:35:21.000411 UTC,2024,04:35:21,ndt-lnkxs_1732705542_000000000016291F,Download,18.143828267130075,21.725,0.068585455561150949,Taipei City,Taipei,25.0566,121.5054,20,"Taiwan Mobile Co., Ltd.",24158
2024-12-17 20:34:29.587376 UTC,2024,04:34:29,ndt-kthf4_1732671885_0000000000183BB9,Download,14.226243675049043,160.906,0.05603322666901521,Taipei City,Taipei,25.0566,121.5054,50,"Taiwan Mobile Co., Ltd.",24158
2024-12-17 20:33:43.925830 UTC,2024,04:33:43,ndt-lnkxs_1732705542_0000000000164650,Download,40.5825336653555,22.529,0.028621154657272281,Taipei City,Taipei,25.0566,121.5054,20,"Taiwan Mobile Co., Ltd.",24158
2024-12-17 20:32:44.093165 UTC,2024,04:32:44,ndt-l4tcf_1732753005_000000000014BED1,Download,1.1933840699237246,25.826,0.080632416969141918,Taipei City,Taipei,25.0566,121.5054,50,"Taiwan Mobile Co., Ltd.",24158
2024-12-17 18:50:23.920037 UTC,2024,02:50:23,ndt-virtual-jwh7t_1732499076_000000000021FA3C,Download,23.424717064542794,18.274,0.10360024232194702,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
2024-12-17 18:49:22.756489 UTC,2024,02:49:22,ndt-lnkxs_1732705542_0000000000155D07,Download,22.603148393868331,17.805,0.10552123992922285,Taipei City,Taipei,25.0566,121.5054,10,Mobile Business Group,17421
2024-12-17 18:48:57.090745 UTC,2024,02:48:57,ndt-lnkxs_1732705542_00000000001685BF,Download,23.139934079202579,18.505,0.11264118667928529,Taipei City,Taipei,25.0566,121.5054,10,Mobile Business Group,17421
2024-12-17 18:23:52.533629 UTC,2024,02:23:52,ndt-j8fzd_1732822567_0000000000144835,Download,3.1641947067111,31.287,0.0,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
2024-12-17 18:06:59.793828 UTC,2024,02:06:59,ndt-l4tcf_1732753005_00000000001621EB,Download,137.39410027681575,24.005,0.00088811786813981146,Taipei City,Taipei,25.0566,121.5054,5,"Taiwan Mobile Co., Ltd.",24158
2024-12-17 18:03:48.507501 UTC,2024,02:03:48,ndt-l4tcf_1732753005_0000000000164150,Download,126.21311974263698,21.995,9.0096473259360431e-06,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
2024-12-17 17:29:14.413526 UTC,2024,01:29:14,ndt-l4tcf_1732753005_000000000015F610,Download,5.034022369268607,33.983,0.0,Taipei City,Taipei,25.0566,121.5054,10,"Taiwan Mobile Co., Ltd.",24158
2024-12-17 17:28:50.475336 UTC,2024,01:28:50,ndt-j8fzd_1732822567_0000000000148673,Download,15.364252527408009,30.386,0.0175313606716058,Taipei City,Taipei,25.0566,121.5054,10,"Taiwan Mobile Co., Ltd.",24158
2024-12-17 17:28:26.575285 UTC,2024,01:28:26,ndt-j8fzd_1732822567_00000000001438DC,Download,14.021633068274641,26.849,0.0087091607059018479,Taipei City,Taipei,25.0566,121.5054,10,"Taiwan Mobile Co., Ltd.",24158
2024-12-17 17:27:50.644646 UTC,2024,01:27:50,ndt-j8fzd_1732822567_0000000000148671,Download,10.5729745891803,25.014,0.0055294177744093457,Taipei City,Taipei,25.0566,121.5054,10,"Taiwan Mobile Co., Ltd.",24158
2024-12-17 17:27:27.763546 UTC,2024,01:27:27,ndt-l4tcf_1732753005_000000000014CCBF,Download,10.938822692732217,27.366,0.010933977850272321,Taipei City,Taipei,25.0566,121.5054,10,"Taiwan Mobile Co., Ltd.",24158
2024-12-17 17:26:55.327977 UTC,2024,01:26:55,ndt-l4tcf_1732753005_000000000016121C,Download,15.083080145083377,28.381,0.020362129524256024,Taipei City,Taipei,25.0566,121.5054,10,"Taiwan Mobile Co., Ltd.",24158
2024-12-17 17:15:29.507631 UTC,2024,01:15:29,ndt-virtual-jwh7t_1732499076_000000000021E7D6,Download,1.0230744436644152,115.038,0.0032440669567940766,Taipei City,Taipei,25.0566,121.5054,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-17 17:13:35.182925 UTC,2024,01:13:35,ndt-j8fzd_1732822567_000000000014865B,Download,16.445126823367687,19.046,0.00042588247820072889,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
2024-12-17 17:10:22.660322 UTC,2024,01:10:22,ndt-lnkxs_1732705542_0000000000154821,Download,30.28839201456697,50.366,7.12494469507279e-05,Taipei City,Taipei,25.0566,121.5054,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-17 17:06:15.577956 UTC,2024,01:06:15,ndt-virtual-jwh7t_1732499076_000000000021DE59,Download,7.5467441292594151,26.812,0.0011123019728133982,Taipei City,Taipei,25.0566,121.5054,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-17 16:55:47.017885 UTC,2024,00:55:47,ndt-l4tcf_1732753005_000000000015B675,Download,46.724770279701637,37.199,0.0,Taipei City,Taipei,25.0566,121.5054,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-17 16:49:18.620819 UTC,2024,00:49:18,ndt-lnkxs_1732705542_000000000016A48C,Download,161.06725889010102,57.096,3.3732042980693543e-05,Taipei City,Taipei,25.0566,121.5054,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-17 16:46:50.872849 UTC,2024,00:46:50,ndt-j8fzd_1732822567_0000000000141917,Download,102.18271327013152,48.709,1.0583088225016424e-05,Taipei City,Taipei,25.0566,121.5054,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-17 16:26:30.849633 UTC,2024,00:26:30,ndt-l4tcf_1732753005_000000000014AD99,Download,5.5625608506380342,49.565,0.28814740967176367,Taipei City,Taipei,25.0566,121.5054,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-17 16:26:05.120526 UTC,2024,00:26:05,ndt-l4tcf_1732753005_000000000016506C,Download,21.013567474084702,22.951,0.22673660048785035,Taipei City,Taipei,25.0566,121.5054,20,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-17 16:20:36.135937 UTC,2024,00:20:36,ndt-j8fzd_1732822567_0000000000148615,Download,100.12925599722564,24.971,0.0,Taipei City,Taipei,25.0566,121.5054,5,"Taiwan Mobile Co., Ltd.",24158
2024-12-17 16:17:17.570470 UTC,2024,00:17:17,ndt-virtual-jwh7t_1732499076_000000000021BFF3,Download,3.5168596843695981,30.086,0.049735884912296517,Taipei City,Taipei,25.0566,121.5054,10,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2024-12-17 16:09:50.272781 UTC,2024,00:09:50,ndt-j8fzd_1732822567_000000000014C4D0,Download,1.0599897132973441,37.495,0.00046442352151692589,Taipei City,Taipei,25.0566,121.5054,5,"Taiwan Mobile Co., Ltd.",24158
2024-12-17 16:07:04.413990 UTC,2024,00:07:04,ndt-gtz7g_1732665153_00000000001834D7,Download,104.11273514945165,149.588,0.0056225797592350185,Taipei City,Taipei,25.0566,121.5054,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-17 15:46:46.729149 UTC,2024,23:46:46,ndt-l4tcf_1732753005_000000000015D651,Download,102.21614988490555,45.51,0.00039698592085021735,Taipei City,Taipei,25.0566,121.5054,20,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-17 15:46:08.675823 UTC,2024,23:46:08,ndt-lnkxs_1732705542_0000000000151AE2,Download,173.04789655643785,29.411,0.0,Taipei City,Taipei,25.0566,121.5054,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-17 15:45:17.547275 UTC,2024,23:45:17,ndt-kthf4_1732671885_00000000001849F7,Download,27.433032719564657,401.243,0.00029478732575711065,Taipei City,Taipei,25.0566,121.5054,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-17 15:45:00.901224 UTC,2024,23:45:00,ndt-lnkxs_1732705542_000000000015385B,Download,48.783689392769809,46.83,0.00022918499136824805,Taipei City,Taipei,25.0566,121.5054,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-17 15:42:44.667835 UTC,2024,23:42:44,ndt-j8fzd_1732822567_0000000000158048,Download,4.4245595698211524,28.448,0.042932321279927764,Taipei City,Taipei,25.0566,121.5054,10,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2024-12-17 15:41:12.618423 UTC,2024,23:41:12,ndt-virtual-jwh7t_1732499076_000000000021BD82,Download,18.493952344222311,19.991,0.029702365205751917,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
2024-12-17 15:40:07.114098 UTC,2024,23:40:07,ndt-xrq4c_1732584141_0000000000197775,Download,11.894732107745549,296.0,0.30345514798545242,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
2024-12-17 15:39:49.680091 UTC,2024,23:39:49,ndt-lnkxs_1732705542_000000000015D525,Download,27.60013978930612,17.589,0.008053389588737532,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
2024-12-17 15:39:20.403736 UTC,2024,23:39:20,ndt-l4tcf_1732753005_000000000015D640,Download,14.617865815605127,18.518,0.037473790369643586,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
2024-12-17 15:39:20.127925 UTC,2024,23:39:20,ndt-j8fzd_1732822567_0000000000142891,Download,2.3889315251737488,29.385,0.0028402475450209821,Taipei City,Taipei,25.0566,121.5054,20,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2024-12-17 15:38:59.845014 UTC,2024,23:38:59,ndt-l4tcf_1732753005_0000000000161163,Download,182.70107155888664,27.505,0.0,Taipei City,Taipei,25.0566,121.5054,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-17 15:37:35.809044 UTC,2024,23:37:35,ndt-l4tcf_1732753005_000000000014DC06,Download,49.483890717769633,20.29,0.0,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
2024-12-17 15:34:14.942581 UTC,2024,23:34:14,ndt-j8fzd_1732822567_00000000001456DF,Download,109.41318486164775,26.965,0.0,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
2024-12-17 15:33:20.170049 UTC,2024,23:33:20,ndt-virtual-jwh7t_1732499076_000000000021D821,Download,3.9255103653997589,34.995,0.050395480655982254,Taipei City,Taipei,25.0566,121.5054,10,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2024-12-17 15:27:19.877034 UTC,2024,23:27:19,ndt-kthf4_1732671885_000000000017AE0D,Download,10.189483514805778,163.064,0.026824255214120889,Taipei City,Taipei,25.0566,121.5054,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-17 15:24:31.236054 UTC,2024,23:24:31,ndt-virtual-jwh7t_1732499076_000000000021D780,Download,38.566270563026478,19.201,0.00014510732191892097,Taipei City,Taipei,25.0566,121.5054,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-17 15:18:11.208216 UTC,2024,23:18:11,ndt-j8fzd_1732822567_000000000014C49B,Download,3.3457630311254052,53.139,0.1381794475465416,Taipei City,Taipei,25.0566,121.5054,10,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2024-12-17 15:17:54.443972 UTC,2024,23:17:54,ndt-lnkxs_1732705542_000000000015774E,Download,182.24366479823956,28.472,0.0,Taipei City,Taipei,25.0566,121.5054,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-12-17 15:16:03.486467 UTC,2024,23:16:03,ndt-virtual-jwh7t_1732499076_000000000021AF60,Download,36.224465092972011,17.434,0.0,Taipei City,Taipei,25.0566,121.5054,5,Mobile Business Group,17421
