TestTime,DataYear,LocalTime,UUID,Direction,MeanThroughputMbps,MinRTT,LossRate,Subdivision1Name,City,Latitude,Longitude,AccuracyRadiusKm,ASName,ASNumber
2024-01-29 00:14:00.582633 UTC,2024,08:14:00,ndt-virtual-74kb6_1704946707_000000000007141E,Download,16.185839205632536,22.229,0.00027316243501117777,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-29 00:03:10.634571 UTC,2024,08:03:10,ndt-hlgmr_1705250860_00000000000F2530,Download,36.700536957706476,97.496,0.051319539322181112,Taipei City,Taipei,25.0504,121.5324,5,Mobile Business Group,17421
2024-01-28 23:44:51.514855 UTC,2024,07:44:51,ndt-virtual-74kb6_1704946707_00000000000703DE,Download,194.81037545725459,28.806,0.0017469643996500565,Taipei City,Taipei,25.0504,121.5324,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-01-28 23:24:00.896774 UTC,2024,07:24:00,ndt-8mwwk_1705045617_000000000011BC32,Download,70.611740919779862,61.06,0.0033286138523374608,Taipei City,Taipei,25.0504,121.5324,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-01-28 23:23:50.720132 UTC,2024,07:23:50,ndt-8mwwk_1705045617_0000000000115F27,Download,29.436729107592374,57.166,0.0889183831085452,Taipei City,Taipei,25.0504,121.5324,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-01-28 23:23:12.088069 UTC,2024,07:23:12,ndt-virtual-74kb6_1704946707_0000000000070375,Download,43.743096646597643,26.229,0.011762298452668123,Taipei City,Taipei,25.0504,121.5324,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-01-28 23:18:14.088467 UTC,2024,07:18:14,ndt-hlgmr_1705250860_00000000000EAECA,Download,72.435978275162284,49.635,0.0067296368109919895,Taipei City,Taipei,25.0504,121.5324,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-01-28 23:05:28.792988 UTC,2024,07:05:28,ndt-virtual-c5kvd_1704940095_0000000000064A6C,Download,53.016868278004168,17.935,0.0046260369037165521,Taipei City,Taipei,25.0504,121.5324,20,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2024-01-28 23:00:23.938945 UTC,2024,07:00:23,ndt-8mwwk_1705045617_0000000000114E20,Download,6.4032061502825828,18.962,0.0008271298593879239,Taipei City,Taipei,25.0504,121.5324,20,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2024-01-28 22:56:22.873997 UTC,2024,06:56:22,ndt-virtual-74kb6_1704946707_000000000006FEB9,Download,31.574933261649072,14.508,3.3831602829712474e-05,Taipei City,Taipei,25.0504,121.5324,20,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2024-01-28 22:55:52.265366 UTC,2024,06:55:52,ndt-virtual-74kb6_1704946707_00000000000702D9,Download,23.32261494533622,14.919,4.6607276900037373e-05,Taipei City,Taipei,25.0504,121.5324,20,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2024-01-28 22:27:22.851603 UTC,2024,06:27:22,ndt-hlgmr_1705250860_00000000000F514F,Download,9.1851684693409368,28.263,0.094097559277409454,Taipei City,Taipei,25.0504,121.5324,200,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2024-01-28 22:15:50.567614 UTC,2024,06:15:50,ndt-hlgmr_1705250860_00000000000ECEED,Download,13.391310495702724,45.104,0.16732490458361909,Taipei City,Taipei,25.0504,121.5324,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-01-28 22:04:26.058455 UTC,2024,06:04:26,ndt-virtual-c5kvd_1704940095_0000000000066631,Download,13.817030302391814,20.754,0.12455094987542981,Taipei City,Taipei,25.0504,121.5324,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-01-28 21:59:21.902297 UTC,2024,05:59:21,ndt-8mwwk_1705045617_000000000011BB95,Download,6.1616298644321557,22.048,0.1587214626942022,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 21:47:58.930671 UTC,2024,05:47:58,ndt-virtual-74kb6_1704946707_000000000006EDEC,Download,9.5953018806785426,26.452,0.078629778165835468,Taipei City,Taipei,25.0504,121.5324,200,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2024-01-28 21:44:05.273436 UTC,2024,05:44:05,ndt-virtual-74kb6_1704946707_000000000006FDC3,Download,310.48326815193332,14.085,0.0,Taipei City,Taipei,25.0504,121.5324,100,"Far EastTone Telecommunication Co., Ltd.",18412
2024-01-28 21:18:51.461014 UTC,2024,05:18:51,ndt-virtual-74kb6_1704946707_000000000007111C,Download,9.81057511941432,16.468,0.063602993651895645,Taipei City,Taipei,25.0504,121.5324,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-01-28 20:58:46.055104 UTC,2024,04:58:46,ndt-hlgmr_1705250860_00000000000F0707,Download,22.252917291053688,21.551,0.00059808612440191385,Taipei City,Taipei,25.0504,121.5324,10,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2024-01-28 20:31:47.796264 UTC,2024,04:31:47,ndt-8mwwk_1705045617_000000000011D944,Download,112.73768793038913,18.601,0.0,Taipei City,Taipei,25.0504,121.5324,5,Mobile Business Group,17421
2024-01-28 18:29:26.525934 UTC,2024,02:29:26,ndt-virtual-74kb6_1704946707_000000000006CEF6,Download,27.096964320104036,27.903,8.2185261091857241e-05,Taipei City,Taipei,25.0504,121.5324,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-01-28 17:56:13.745292 UTC,2024,01:56:13,ndt-8mwwk_1705045617_000000000010BF6F,Download,34.607718512362794,18.413,0.043823411196119579,Taipei City,Taipei,25.0504,121.5324,50,Mobile Business Group,17421
2024-01-28 17:44:06.317256 UTC,2024,01:44:06,ndt-virtual-c5kvd_1704940095_0000000000065250,Download,15.943036433222849,293.553,0.26029156246170571,Taipei City,Taipei,25.0504,121.5324,100,Mobile Business Group,17421
2024-01-28 17:14:06.155960 UTC,2024,01:14:06,ndt-virtual-c5kvd_1704940095_0000000000066205,Download,62.895129936003705,24.99,0.0,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 16:55:02.682885 UTC,2024,00:55:02,ndt-hlgmr_1705250860_00000000000F400A,Download,10.89207561055972,25.831,0.11931516913068177,Taipei City,Taipei,25.0504,121.5324,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-01-28 16:50:30.604079 UTC,2024,00:50:30,ndt-virtual-74kb6_1704946707_000000000006CD46,Download,28.122378382140404,19.9,0.0,Taipei City,Taipei,25.0504,121.5324,10,"Taiwan Mobile Co., Ltd.",24158
2024-01-28 16:45:13.816838 UTC,2024,00:45:13,ndt-hlgmr_1705250860_00000000000E2F0B,Download,20.575231600388186,55.902,0.055079216792016106,Taipei City,Taipei,25.0504,121.5324,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-01-28 16:42:29.699640 UTC,2024,00:42:29,ndt-5ssdr_1705107907_00000000000FBEDF,Download,22.724103619875805,84.256,0.011692220174617103,Taipei City,Taipei,25.0504,121.5324,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-01-28 16:37:25.163577 UTC,2024,00:37:25,ndt-5ssdr_1705107907_0000000000109B37,Download,42.406975132721541,22.979,0.0,Taipei City,Taipei,25.0504,121.5324,20,"Taiwan Mobile Co., Ltd.",24158
2024-01-28 16:27:10.557248 UTC,2024,00:27:10,ndt-virtual-74kb6_1704946707_000000000006E8E3,Download,6.2540301725801593,18.504,0.13490307362148166,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 16:25:23.060266 UTC,2024,00:25:23,ndt-5ssdr_1705107907_000000000011604E,Download,15.187549254879732,23.0,0.072878406946442376,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 16:20:41.304666 UTC,2024,00:20:41,ndt-8mwwk_1705045617_0000000000108FA8,Download,86.152141035013855,22.71,2.5261244998234076e-05,Taipei City,Taipei,25.0504,121.5324,20,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2024-01-28 16:14:26.960206 UTC,2024,00:14:26,ndt-5ssdr_1705107907_0000000000113139,Download,137.99761199044795,27.648,8.1939846684694e-06,Taipei City,Taipei,25.0504,121.5324,10,"Taiwan Mobile Co., Ltd.",24158
2024-01-28 15:43:10.529640 UTC,2024,23:43:10,ndt-virtual-74kb6_1704946707_000000000006DB34,Download,41.62228342540174,23.258,0.0,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 15:39:20.336923 UTC,2024,23:39:20,ndt-8mwwk_1705045617_00000000001179ED,Download,24.670142599482286,22.484,0.06986125526238085,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 15:36:32.345212 UTC,2024,23:36:32,ndt-8mwwk_1705045617_0000000000121222,Download,5.3283169881129462,24.465,0.001217147111984306,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 15:36:29.913228 UTC,2024,23:36:29,ndt-8mwwk_1705045617_0000000000121221,Download,87.409152862834631,28.749,0.01540037532688519,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 15:36:26.500883 UTC,2024,23:36:26,ndt-8mwwk_1705045617_0000000000109F45,Download,104.95503560178143,30.0,0.019437984247922445,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 15:36:23.823295 UTC,2024,23:36:23,ndt-8mwwk_1705045617_000000000011F4DF,Download,83.292457012544588,24.965,0.00017226629241588656,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 15:36:06.280150 UTC,2024,23:36:06,ndt-5ssdr_1705107907_00000000001114E8,Download,1.8368734739149835,31.956,0.047386251074159835,Taipei City,Taipei,25.0504,121.5324,10,"Taiwan Mobile Co., Ltd.",24158
2024-01-28 15:26:36.318021 UTC,2024,23:26:36,ndt-8mwwk_1705045617_000000000010EEBB,Download,19.370197104010845,45.29,0.0,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 15:20:32.142542 UTC,2024,23:20:32,ndt-virtual-74kb6_1704946707_000000000006F6FB,Download,13.654431110754016,21.029,0.1129068304590147,Taipei City,Taipei,25.0504,121.5324,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-01-28 15:19:31.952606 UTC,2024,23:19:31,ndt-virtual-c5kvd_1704940095_00000000000643F5,Download,21.894468294043705,18.693,0.00015795997649264211,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 15:17:31.553115 UTC,2024,23:17:31,ndt-virtual-c5kvd_1704940095_0000000000062FFC,Download,10.689811078346482,19.869,0.0026584150312714411,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 15:16:50.900390 UTC,2024,23:16:50,ndt-8mwwk_1705045617_0000000000119961,Download,4.5695363179222106,23.383,0.0033080463362354907,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 15:13:10.293424 UTC,2024,23:13:10,ndt-virtual-c5kvd_1704940095_0000000000061FC8,Download,27.337806255072042,16.083,0.0041590512136054653,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 15:12:41.247137 UTC,2024,23:12:41,ndt-5ssdr_1705107907_0000000000104902,Download,7.9211994956316838,21.51,0.00390838429323384,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 15:12:10.588119 UTC,2024,23:12:10,ndt-8mwwk_1705045617_000000000010BEA8,Download,8.3103167785083834,23.059,0.0010036956805942329,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 15:02:26.793136 UTC,2024,23:02:26,ndt-virtual-74kb6_1704946707_000000000006DA50,Download,13.46392803401654,28.251,0.0,Taipei City,Taipei,25.0504,121.5324,10,"Taiwan Mobile Co., Ltd.",24158
2024-01-28 14:58:43.706369 UTC,2024,22:58:43,ndt-virtual-74kb6_1704946707_000000000006DA41,Download,31.162591586070658,23.0,0.017560814265179362,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 14:52:00.991987 UTC,2024,22:52:00,ndt-virtual-c5kvd_1704940095_000000000006436E,Download,13.597969965845463,21.133,0.1254929270001427,Taipei City,Taipei,25.0504,121.5324,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-01-28 14:45:44.820464 UTC,2024,22:45:44,ndt-5ssdr_1705107907_00000000000FED27,Download,3.2661139609679481,35.174,0.0054861685056337359,Taipei City,Taipei,25.0504,121.5324,10,"Taiwan Mobile Co., Ltd.",24158
2024-01-28 14:45:15.962597 UTC,2024,22:45:15,ndt-virtual-c5kvd_1704940095_0000000000061F55,Download,4.1969621485654729,25.14,0.0025163059070190522,Taipei City,Taipei,25.0504,121.5324,10,"Taiwan Mobile Co., Ltd.",24158
2024-01-28 14:40:07.756975 UTC,2024,22:40:07,ndt-virtual-74kb6_1704946707_000000000006CA69,Download,0.19733506400630021,293.918,0.44402580553432741,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 14:38:40.222011 UTC,2024,22:38:40,ndt-virtual-c5kvd_1704940095_0000000000063D50,Download,0.050380057768026093,292.817,0.32170177383592019,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 14:38:27.285581 UTC,2024,22:38:27,ndt-virtual-74kb6_1704946707_000000000006D9E7,Download,0.11578961388561637,293.0,0.3489970386098229,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 14:36:46.653631 UTC,2024,22:36:46,ndt-virtual-74kb6_1704946707_000000000006CA5B,Download,0.033320420720514748,290.818,0.46321059897389405,Taipei City,Taipei,25.0504,121.5324,5,Mobile Business Group,17421
2024-01-28 14:34:55.970754 UTC,2024,22:34:55,ndt-8mwwk_1705045617_000000000011F469,Download,14.280309049958511,22.039,0.024993456481424762,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 14:34:38.486289 UTC,2024,22:34:38,ndt-hlgmr_1705250860_00000000000E7C76,Download,4.5074522731733095,21.579,0.00046761748889408465,Taipei City,Taipei,25.0504,121.5324,10,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2024-01-28 14:34:36.383917 UTC,2024,22:34:36,ndt-virtual-c5kvd_1704940095_0000000000062F55,Download,46.42925057695615,41.554,0.0,Taipei City,Taipei City,25.0759,121.5516,100,Mobile Business Group,17421
2024-01-28 14:34:26.555302 UTC,2024,22:34:26,ndt-virtual-c5kvd_1704940095_0000000000063D44,Download,16.997204081707327,17.924,0.020407816821481465,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 14:34:19.422366 UTC,2024,22:34:19,ndt-virtual-c5kvd_1704940095_0000000000063D43,Download,19.686921059504854,18.815,0.16173545068899547,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 14:31:11.300203 UTC,2024,22:31:11,ndt-8mwwk_1705045617_0000000000106FB7,Download,19.06360972535926,22.102,0.027020362251136146,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 14:30:20.202728 UTC,2024,22:30:20,ndt-virtual-74kb6_1704946707_000000000006D9C7,Download,10.397408133474286,19.693,0.0,Taipei City,Taipei,25.0504,121.5324,20,"Taiwan Mobile Co., Ltd.",24158
2024-01-28 14:29:50.219742 UTC,2024,22:29:50,ndt-virtual-c5kvd_1704940095_0000000000062F44,Download,22.849084865290553,20.25,0.0,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 14:24:57.678924 UTC,2024,22:24:57,ndt-hlgmr_1705250860_00000000000E4DD3,Download,2.0959157717614678,64.0,0.068221465327202385,Taipei City,Taipei,25.0504,121.5324,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-01-28 14:04:34.552115 UTC,2024,22:04:34,ndt-hlgmr_1705250860_00000000000E4DB3,Download,0.90455074666310631,27.793,0.1427277370682174,Taipei City,Taipei,25.0504,121.5324,10,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2024-01-28 13:59:08.322551 UTC,2024,21:59:08,ndt-8mwwk_1705045617_0000000000106F83,Download,2.8520513372746708,22.145,9.22474153951432e-05,Taipei City,Taipei,25.0504,121.5324,20,"Taiwan Mobile Co., Ltd.",24158
2024-01-28 13:57:34.227252 UTC,2024,21:57:34,ndt-5ssdr_1705107907_00000000000F6FFF,Download,1.2580748040523935,45.067,0.060869170422718229,Taipei City,Taipei,25.0504,121.5324,50,"Far EastTone Telecommunication Co., Ltd.",9674
2024-01-28 13:56:41.577311 UTC,2024,21:56:41,ndt-hlgmr_1705250860_00000000000EDADF,Download,24.604701367559333,77.366,0.14165306312679521,Taipei City,Taipei,25.0504,121.5324,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-01-28 13:56:22.218861 UTC,2024,21:56:22,ndt-hlgmr_1705250860_00000000000E2DCC,Download,12.294067928130799,19.63,0.0911198018914002,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 13:56:00.794320 UTC,2024,21:56:00,ndt-virtual-c5kvd_1704940095_0000000000062EC1,Download,87.755528942499,21.436,0.020975707156161504,Taipei City,Taipei,25.0504,121.5324,100,"Far EastTone Telecommunication Co., Ltd.",9674
2024-01-28 13:54:13.230607 UTC,2024,21:54:13,ndt-5ssdr_1705107907_00000000000F7FA3,Download,15.283561210963567,106.847,0.00034493187318551986,Taipei City,Taipei,25.0504,121.5324,100,Mobile Business Group,17421
2024-01-28 13:52:38.322724 UTC,2024,21:52:38,ndt-virtual-74kb6_1704946707_000000000006E5D1,Download,36.193842329531961,22.033,0.00018269698927734522,Taipei City,Taipei,25.0504,121.5324,10,"Taiwan Mobile Co., Ltd.",24158
2024-01-28 13:50:51.143043 UTC,2024,21:50:51,ndt-5ssdr_1705107907_00000000000FBDCC,Download,5.2967994912149479,27.069,0.043558508822037059,Taipei City,Taipei,25.0504,121.5324,10,Mobile Business Group,17421
2024-01-28 13:50:48.487546 UTC,2024,21:50:48,ndt-5ssdr_1705107907_00000000000F8EF8,Download,54.030442396320737,86.706,0.12473756850112036,Taipei City,Taipei,25.0504,121.5324,50,"Far EastTone Telecommunication Co., Ltd.",9674
