TestTime,DataYear,LocalTime,UUID,Direction,MeanThroughputMbps,MinRTT,LossRate,Subdivision1Name,City,Latitude,Longitude,AccuracyRadiusKm,ASName,ASNumber
2025-01-29 03:36:59.309525 UTC,2025,11:36:59,ndt-virtual-mx926_1737854326_0000000000050199,Download,18.35716761728078,21.769,0.0079270614794488947,Taipei City,Taipei,25.053,121.5259,50,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-29 03:32:07.155461 UTC,2025,11:32:07,ndt-qz6rr_1738067332_000000000000266A,Download,2.3444112608462944,22.7,0.0,Taipei City,Taipei,25.053,121.5259,10,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 03:27:34.986405 UTC,2025,11:27:34,ndt-qz6rr_1738067332_000000000001367F,Download,1.4257088768420882,55.004,0.0,Taipei City,Taipei,25.053,121.5259,50,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-29 03:27:32.110944 UTC,2025,11:27:32,ndt-virtual-mx926_1737854326_000000000004F9CC,Download,10.185321300545827,18.843,0.074616584461208668,Taipei City,Taipei,25.053,121.5259,5,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 03:26:33.490373 UTC,2025,11:26:33,ndt-zz5jt_1732753005_000000000045A4C1,Download,1.3576941927922803,45.534,0.13585118292963219,Taipei City,Taipei,25.053,121.5259,100,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-29 03:23:39.166356 UTC,2025,11:23:39,ndt-qz6rr_1738067332_0000000000010647,Download,11.142067005878543,29.927,0.0,Taipei City,Taipei,25.053,121.5259,100,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 03:22:52.335108 UTC,2025,11:22:52,ndt-virtual-mx926_1737854326_000000000004EDFF,Download,15.31127092076685,24.074,0.00070272665480116943,Taipei City,Taipei,25.053,121.5259,50,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-29 03:17:12.374355 UTC,2025,11:17:12,ndt-virtual-mx926_1737854326_000000000004CFEC,Download,353.605982766348,11.802,0.0,Taipei City,Taipei,25.053,121.5259,20,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-29 03:16:49.939879 UTC,2025,11:16:49,ndt-virtual-mx926_1737854326_000000000004DEEE,Download,43.130715972837024,16.445,0.00020444537976732738,Taipei City,Taipei,25.053,121.5259,20,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-29 03:16:15.184271 UTC,2025,11:16:15,ndt-virtual-mx926_1737854326_000000000004CFD3,Download,6.7552934223658383,47.106,0.00016848645197807045,Taipei City,Taipei,25.053,121.5259,5,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 03:12:48.864148 UTC,2025,11:12:48,ndt-fnw9k_1737958102_000000000003C2C2,Download,1.429139306586471,313.534,0.21514111940774192,Taipei City,Taipei,25.053,121.5259,5,Mobile Business Group,17421
2025-01-29 03:11:21.111799 UTC,2025,11:11:21,ndt-qz6rr_1738067332_0000000000018659,Download,2.4462786315645064,23.987,0.015582631594773083,Taipei City,Taipei,25.053,121.5259,5,Mobile Business Group,17421
2025-01-29 03:07:56.797172 UTC,2025,11:07:56,ndt-virtual-mx926_1737854326_000000000004ECA2,Download,9.3216409556302242,18.986,0.13382177407977477,Taipei City,Taipei,25.053,121.5259,5,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 03:04:02.430766 UTC,2025,11:04:02,ndt-qz6rr_1738067332_000000000000348F,Download,7.753013015772714,27.338,0.050008140695003318,Taipei City,Taipei,25.053,121.5259,50,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 03:03:36.419955 UTC,2025,11:03:36,ndt-qz6rr_1738067332_000000000001A659,Download,3.221338172699781,39.761,0.0,Taipei City,Taipei,25.053,121.5259,50,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 02:59:35.886218 UTC,2025,10:59:35,ndt-qz6rr_1738067332_000000000001D624,Download,203.50892279508318,20.324,5.5831633687556638e-06,Taipei City,Taipei,25.053,121.5259,5,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 02:50:39.968934 UTC,2025,10:50:39,ndt-virtual-mx926_1737854326_000000000004CDD8,Download,10.060910329933698,17.26,0.00044681990099784414,Taipei City,Taipei,25.053,121.5259,100,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-29 02:46:15.821132 UTC,2025,10:46:15,ndt-zz5jt_1732753005_0000000000452984,Download,21.468509037777739,29.686,0.34127609827795252,Taipei City,Taipei,25.053,121.5259,5,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 02:43:16.783872 UTC,2025,10:43:16,ndt-zz5jt_1732753005_0000000000463171,Download,77.061598706280151,47.238,7.0779297944971884e-05,Taipei City,Taipei,25.053,121.5259,100,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-29 02:40:41.205404 UTC,2025,10:40:41,ndt-virtual-mx926_1737854326_000000000004F613,Download,1.3471868058813858,20.759,0.3038041112969041,Taipei City,Taipei,25.053,121.5259,5,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 02:36:55.415725 UTC,2025,10:36:55,ndt-qz6rr_1738067332_000000000000064A,Download,116.41336787741963,20.049,4.8605915956736077e-05,Taipei City,Taipei,25.053,121.5259,5,Mobile Business Group,17421
2025-01-29 02:36:08.883088 UTC,2025,10:36:08,ndt-7h8vt_1732822567_000000000043CDD6,Download,170.34481511294169,20.116,0.0,Taipei City,Taipei,25.053,121.5259,5,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 02:33:34.842628 UTC,2025,10:33:34,ndt-zz5jt_1732753005_000000000044BEAA,Download,18.5232059938399,25.127,5.8342274794900781e-05,Taipei City,Taipei,25.053,121.5259,20,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 02:33:01.377752 UTC,2025,10:33:01,ndt-7h8vt_1732822567_0000000000437F3A,Download,30.017406900832736,24.364,0.039396486399605218,Taipei City,Taipei,25.053,121.5259,20,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 02:32:19.263620 UTC,2025,10:32:19,ndt-virtual-mx926_1737854326_000000000004F57A,Download,39.806525257033883,18.684,0.0,Taipei City,Taipei,25.053,121.5259,20,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2025-01-29 02:31:53.267579 UTC,2025,10:31:53,ndt-zz5jt_1732753005_0000000000464131,Download,42.496538063699624,19.778,0.0,Taipei City,Taipei,25.053,121.5259,20,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2025-01-29 02:31:25.346115 UTC,2025,10:31:25,ndt-qz6rr_1738067332_00000000000155D1,Download,38.468245112244418,22.042,0.0,Taipei City,Taipei,25.053,121.5259,20,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2025-01-29 02:30:52.546820 UTC,2025,10:30:52,ndt-7h8vt_1732822567_000000000043FA02,Download,3.35026730473586,27.728,0.004327869667024838,Taipei City,Taipei,25.053,121.5259,20,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 02:30:24.914017 UTC,2025,10:30:24,ndt-qz6rr_1738067332_00000000000165E7,Download,4.2758050000526477,29.616,0.06052939564339041,Taipei City,Taipei,25.053,121.5259,20,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 02:29:53.617566 UTC,2025,10:29:53,ndt-zz5jt_1732753005_000000000044BE99,Download,13.08948805771702,22.578,0.0893462506032906,Taipei City,Taipei,25.053,121.5259,20,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 02:29:28.247728 UTC,2025,10:29:28,ndt-virtual-mx926_1737854326_000000000004DB65,Download,4.7723777931601994,19.969,0.0095528753563636336,Taipei City,Taipei,25.053,121.5259,20,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 02:28:55.299433 UTC,2025,10:28:55,ndt-virtual-mx926_1737854326_000000000004E9C7,Download,26.484818527749464,22.982,0.040107831696668539,Taipei City,Taipei,25.053,121.5259,20,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 02:28:08.607744 UTC,2025,10:28:08,ndt-zz5jt_1732753005_0000000000451BCA,Download,37.182724290999509,20.024,0.0,Taipei City,Taipei,25.053,121.5259,20,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2025-01-29 02:16:05.251268 UTC,2025,10:16:05,ndt-7h8vt_1732822567_00000000004495DD,Download,55.889152252761058,22.251,0.0,Taipei City,Taipei,25.053,121.5259,5,Mobile Business Group,17421
2025-01-29 02:09:03.683700 UTC,2025,10:09:03,ndt-qz6rr_1738067332_00000000000105B0,Download,176.87194018407951,24.976,0.11433498790503245,Taipei City,Taipei,25.053,121.5259,5,Mobile Business Group,17421
2025-01-29 02:08:52.058073 UTC,2025,10:08:52,ndt-virtual-mx926_1737854326_000000000004F38E,Download,163.03864917642932,20.004,0.13606380129632806,Taipei City,Taipei,25.053,121.5259,5,Mobile Business Group,17421
2025-01-29 02:08:31.348169 UTC,2025,10:08:31,ndt-qz6rr_1738067332_00000000000075B9,Download,199.19075430008624,26.0,0.11235198157055191,Taipei City,Taipei,25.053,121.5259,5,Mobile Business Group,17421
2025-01-29 02:08:16.195083 UTC,2025,10:08:16,ndt-zz5jt_1732753005_0000000000452949,Download,148.18354659049376,25.193,0.13030091592545323,Taipei City,Taipei,25.053,121.5259,5,Mobile Business Group,17421
2025-01-29 02:00:51.086586 UTC,2025,10:00:51,ndt-zz5jt_1732753005_00000000004670C7,Download,196.2396334008717,19.916,0.0033500443347981171,Taipei City,Taipei,25.053,121.5259,10,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 01:59:49.879024 UTC,2025,09:59:49,ndt-virtual-mx926_1737854326_000000000004F2E8,Download,199.16102000153191,24.398,0.0,Taipei City,Taipei,25.053,121.5259,20,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-29 01:58:07.942162 UTC,2025,09:58:07,ndt-virtual-mx926_1737854326_000000000004C9C2,Download,20.166054269969404,19.335,0.0,Taipei City,Taipei,25.053,121.5259,5,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 01:57:41.241410 UTC,2025,09:57:41,ndt-virtual-mx926_1737854326_000000000004D8E3,Download,0.10673334595668059,360.792,0.12120271279847089,Taipei City,Taipei,25.053,121.5259,100,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-29 01:53:19.002325 UTC,2025,09:53:19,ndt-zz5jt_1732753005_000000000045E36C,Download,45.522326846314684,45.019,0.00032401463134460362,Taipei City,Taipei,25.053,121.5259,100,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-29 01:52:04.639656 UTC,2025,09:52:04,ndt-7h8vt_1732822567_000000000044E0B8,Download,0.45234924377166225,87.078,0.0,Taipei City,Taipei,25.053,121.5259,100,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-29 01:25:57.410918 UTC,2025,09:25:57,ndt-zz5jt_1732753005_000000000044CCE1,Download,11.560669845598319,22.963,0.10245046209539035,Taipei City,Taipei,25.053,121.5259,5,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 01:25:51.559784 UTC,2025,09:25:51,ndt-virtual-mx926_1737854326_000000000004F08B,Download,15.716196822348156,15.0,0.13053666215145085,Taipei City,Taipei,25.053,121.5259,5,Mobile Business Group,17421
2025-01-29 01:22:50.980626 UTC,2025,09:22:50,ndt-zz5jt_1732753005_000000000045B40E,Download,38.455367254179947,21.051,0.0,Taipei City,Taipei,25.053,121.5259,20,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 00:43:21.304523 UTC,2025,08:43:21,ndt-7h8vt_1732822567_000000000044D114,Download,0.1881907336145803,36.978,0.097838120234348763,Taipei City,Taipei,25.053,121.5259,10,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 00:39:07.362399 UTC,2025,08:39:07,ndt-tr4x7_1738059115_00000000000095D6,Download,61.245971239100662,157.799,0.015545278991767456,Taipei City,Taipei,25.053,121.5259,5,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 00:30:41.694971 UTC,2025,08:30:41,ndt-virtual-mx926_1737854326_000000000004BCB0,Download,9.2937125841244566,25.241,0.026500671666082481,Taipei City,Taipei,25.053,121.5259,20,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-29 00:07:07.818448 UTC,2025,08:07:07,ndt-virtual-mx926_1737854326_000000000004C251,Download,30.576027195247541,114.165,0.00015648327371114212,Taipei City,Taipei,25.053,121.5259,50,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-29 00:06:16.696127 UTC,2025,08:06:16,ndt-7h8vt_1732822567_000000000043CCB4,Download,0.55895328129366884,59.313,0.019225892284548518,Taipei City,Taipei,25.053,121.5259,5,"Taiwan Mobile Co., Ltd.",24158
2025-01-29 00:03:23.074364 UTC,2025,08:03:23,ndt-7h8vt_1732822567_0000000000443922,Download,31.555482889678512,46.928,0.00060883473981531658,Taipei City,Taipei,25.053,121.5259,100,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-29 00:01:33.014467 UTC,2025,08:01:33,ndt-7h8vt_1732822567_0000000000438DA7,Download,27.098111718631419,20.881,0.0,Taipei City,Taipei,25.053,121.5259,10,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2025-01-28 23:55:06.825207 UTC,2025,07:55:06,ndt-7h8vt_1732822567_0000000000443916,Download,24.865089739270726,61.437,0.0004370987741816446,Taipei City,Taipei,25.053,121.5259,100,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 23:52:43.370967 UTC,2025,07:52:43,ndt-virtual-mx926_1737854326_000000000004D077,Download,161.39219336821174,20.074,0.0,Taipei City,Taipei,25.053,121.5259,100,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 23:51:10.061472 UTC,2025,07:51:10,ndt-virtual-mx926_1737854326_000000000004AEFE,Download,11.494291449857474,18.321,0.098299204648590016,Taipei City,Taipei,25.053,121.5259,20,"Taiwan Mobile Co., Ltd.",24158
2025-01-28 23:47:36.418785 UTC,2025,07:47:36,ndt-virtual-mx926_1737854326_000000000004B9C2,Download,65.920461150347208,26.037,5.0539059975159528e-05,Taipei City,Taipei,25.053,121.5259,100,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 23:45:18.090859 UTC,2025,07:45:18,ndt-virtual-mx926_1737854326_000000000004AE76,Download,2.6268306273473647,23.992,0.0,Taipei City,Taipei,25.053,121.5259,100,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 22:45:43.799770 UTC,2025,06:45:43,ndt-zz5jt_1732753005_0000000000462121,Download,80.251758181146954,29.579,0.0,Taipei City,Taipei,25.053,121.5259,5,Mobile Business Group,17421
2025-01-28 22:22:55.805040 UTC,2025,06:22:55,ndt-zz5jt_1732753005_0000000000444F86,Download,35.930370531400627,21.762,0.0,Taipei City,Taipei,25.053,121.5259,10,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2025-01-28 22:06:39.713237 UTC,2025,06:06:39,ndt-qz6rr_1738067332_00000000000023C2,Download,4.5777086825496136,43.0,0.16735440148128825,Taipei City,Taipei,25.053,121.5259,50,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 21:01:53.616855 UTC,2025,05:01:53,ndt-virtual-mx926_1737854326_0000000000047F5C,Download,84.726574450694883,27.97,0.0,Taipei City,Taipei,25.053,121.5259,10,Mobile Business Group,17421
2025-01-28 20:59:35.576270 UTC,2025,04:59:35,ndt-7h8vt_1732822567_0000000000436D9E,Download,5.0137146319828,21.541,0.016334251394602289,Taipei City,Taipei,25.053,121.5259,5,"Taiwan Mobile Co., Ltd.",24158
2025-01-28 20:56:48.635522 UTC,2025,04:56:48,ndt-virtual-mx926_1737854326_00000000000485B2,Download,295.00097532646038,18.879,0.0,Taipei City,Taipei,25.053,121.5259,20,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 20:46:33.352977 UTC,2025,04:46:33,ndt-kvfdv_1737944523_0000000000029D47,Download,29.389410557405551,35.755,0.0,Taipei City,Taipei,25.053,121.5259,10,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2025-01-28 20:33:18.629317 UTC,2025,04:33:18,ndt-virtual-mx926_1737854326_0000000000047DA0,Download,261.04332390596306,11.974,0.0,Taipei City,Taipei,25.053,121.5259,5,"Taiwan Mobile Co., Ltd.",24158
2025-01-28 20:32:45.972260 UTC,2025,04:32:45,ndt-fnw9k_1737958102_000000000002A5AF,Download,119.40214000566196,152.752,0.0,Taipei City,Taipei,25.053,121.5259,5,"Taiwan Mobile Co., Ltd.",24158
2025-01-28 20:16:03.042080 UTC,2025,04:16:03,ndt-7h8vt_1732822567_0000000000431CE8,Download,10.926161741337221,36.665,0.18098345275822483,Taipei City,Taipei,25.053,121.5259,20,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 20:15:18.894183 UTC,2025,04:15:18,ndt-virtual-mx926_1737854326_0000000000049224,Download,10.954996957105283,18.581,0.13109259708974005,Taipei City,Taipei,25.053,121.5259,20,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 20:05:42.366396 UTC,2025,04:05:42,ndt-virtual-mx926_1737854326_0000000000048224,Download,10.523159705556603,16.659,0.1274348993353597,Taipei City,Taipei,25.053,121.5259,20,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 19:58:00.710602 UTC,2025,03:58:00,ndt-zz5jt_1732753005_000000000045A216,Download,10.158902400124791,40.147,0.13366449469494168,Taipei City,Taipei,25.053,121.5259,100,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 19:51:42.590349 UTC,2025,03:51:42,ndt-7h8vt_1732822567_00000000004455B8,Download,10.46847521040225,39.276,0.16244143148160647,Taipei City,Taipei,25.053,121.5259,20,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 19:45:48.785472 UTC,2025,03:45:48,ndt-virtual-mx926_1737854326_0000000000049012,Download,6.3705263113474722,21.0,0.18900132233041289,Taipei City,Taipei,25.053,121.5259,100,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 19:41:14.618921 UTC,2025,03:41:14,ndt-qz6rr_1738067332_0000000000018303,Download,133.27155557888895,46.787,4.1980122658862926e-05,Taipei City,Taipei,25.053,121.5259,100,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 19:31:37.562435 UTC,2025,03:31:37,ndt-zz5jt_1732753005_000000000044DAD0,Download,51.060838017485949,22.47,0.0,Taipei City,Taipei,25.053,121.5259,10,"Taiwan Mobile Co., Ltd.",24158
2025-01-28 19:15:20.704318 UTC,2025,03:15:20,ndt-qz6rr_1738067332_00000000000162BE,Download,15.283497234449893,51.392,0.00058393578546493663,Taipei City,Taipei,25.053,121.5259,20,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 18:56:25.264103 UTC,2025,02:56:25,ndt-qz6rr_1738067332_00000000000002FA,Download,202.37876469504758,47.613,0.009392321372712318,Taipei City,Taipei,25.053,121.5259,20,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 18:38:59.454237 UTC,2025,02:38:59,ndt-zz5jt_1732753005_0000000000450885,Download,40.478297575680429,23.822,0.019049172743922285,Taipei City,Taipei,25.053,121.5259,10,Taiwan Star Telecom Corporation Limited.(Former Vibo Telecom Inc.),24157
2025-01-28 18:22:10.255214 UTC,2025,02:22:10,ndt-zz5jt_1732753005_000000000044CA33,Download,4.3228546620028316,32.158,0.0,Taipei City,Taipei,25.053,121.5259,5,Mobile Business Group,17421
2025-01-28 18:21:27.030371 UTC,2025,02:21:27,ndt-qz6rr_1738067332_000000000001325A,Download,9.0678763536385034,38.492,0.0028730998899131536,Taipei City,Taipei,25.053,121.5259,5,Mobile Business Group,17421
2025-01-28 17:52:23.508028 UTC,2025,01:52:23,ndt-virtual-mx926_1737854326_0000000000045848,Download,36.439215778818,19.939,0.0,Taipei City,Taipei,25.053,121.5259,10,"Taiwan Mobile Co., Ltd.",24158
2025-01-28 17:42:19.919335 UTC,2025,01:42:19,ndt-virtual-mx926_1737854326_00000000000457B2,Download,1.3591291179246319,48.875,0.023442630201865204,Taipei City,Taipei,25.053,121.5259,5,Mobile Business Group,17421
2025-01-28 17:38:00.597558 UTC,2025,01:38:00,ndt-virtual-mx926_1737854326_000000000004485C,Download,128.07754742377514,19.206,0.0,Taipei City,Taipei,25.053,121.5259,20,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 17:30:55.708217 UTC,2025,01:30:55,ndt-7h8vt_1732822567_000000000043B9CB,Download,66.706132492032822,22.539,0.0,Taipei City,Taipei,25.053,121.5259,5,"Taiwan Mobile Co., Ltd.",24158
2025-01-28 17:30:11.913077 UTC,2025,01:30:11,ndt-qz6rr_1738067332_000000000000E22D,Download,1.1859202104789315,37.336,0.0024012930039251906,Taipei City,Taipei,25.053,121.5259,5,Mobile Business Group,17421
2025-01-28 17:24:53.750367 UTC,2025,01:24:53,ndt-virtual-mx926_1737854326_0000000000045681,Download,15.132383283405629,20.268,0.00051413304975935859,Taipei City,Taipei,25.053,121.5259,100,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 17:24:13.810600 UTC,2025,01:24:13,ndt-qz6rr_1738067332_000000000000E224,Download,29.996578181654858,49.38,3.82259405247731e-05,Taipei City,Taipei,25.053,121.5259,100,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 17:16:55.118827 UTC,2025,01:16:55,ndt-virtual-mx926_1737854326_00000000000470F4,Download,19.156165604379357,26.861,5.9526446532320735e-05,Taipei City,Taipei,25.053,121.5259,50,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 17:13:46.105758 UTC,2025,01:13:46,ndt-zz5jt_1732753005_000000000045915F,Download,106.2229153425872,28.607,0.0,Taipei City,Taipei,25.053,121.5259,10,"Taiwan Mobile Co., Ltd.",24158
2025-01-28 17:13:10.256498 UTC,2025,01:13:10,ndt-virtual-mx926_1737854326_0000000000046421,Download,0.99762959758692449,19.844,0.0032060282238932859,Taipei City,Taipei,25.053,121.5259,100,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 17:06:13.945781 UTC,2025,01:06:13,ndt-7h8vt_1732822567_00000000004407EE,Download,11.109046426115674,130.459,0.0065171550039677282,Taipei City,Taipei,25.053,121.5259,10,"Taiwan Mobile Co., Ltd.",24158
2025-01-28 17:02:37.971108 UTC,2025,01:02:37,ndt-7h8vt_1732822567_000000000044742B,Download,32.938164805054825,51.74,8.4245513727284349e-05,Taipei City,Taipei,25.053,121.5259,100,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 17:00:31.720351 UTC,2025,01:00:31,ndt-virtual-mx926_1737854326_000000000004634A,Download,14.568493113375057,17.189,0.0021128478426080581,Taipei City,Taipei,25.053,121.5259,5,"Taiwan Mobile Co., Ltd.",24158
2025-01-28 16:55:57.301160 UTC,2025,00:55:57,ndt-zz5jt_1732753005_000000000045A102,Download,90.17955633024782,19.96,0.0001134728358771441,Taipei City,Taipei,25.053,121.5259,5,Mobile Business Group,17421
2025-01-28 16:49:44.298666 UTC,2025,00:49:44,ndt-qz6rr_1738067332_00000000000181E0,Download,48.816112778851071,48.057,0.16332723674008551,Taipei City,Taipei,25.053,121.5259,50,"Far EastTone Telecommunication Co., Ltd.",9674
2025-01-28 16:47:24.667819 UTC,2025,00:47:24,ndt-7h8vt_1732822567_000000000044740A,Download,5.4234809796823287,48.423,0.0022342310791595528,Taipei City,Taipei,25.053,121.5259,100,"Far EastTone Telecommunication Co., Ltd.",9674
